Country name, Year of National Action Plan Submission, National Action Plan Cycle, Commitment title, Full commitment text, Anti-corruption, Conflicts of interest, Asset disclosure, Audits & control, Whistleblower protections, Fiscal openness, Citizen Budgets, Participatory budgeting, E-petitions, Social Audits, Public Participation, Public Procurement, Records Management, Elections & Political Finance, Law Enforcement & Justice, Public Service Delivery Improvement, E-government, Open data, Capacity-building, Legislative & Regulation, Private sector, Legislature, Sub-national governance, Judiciary, Media & Telecommunications, Education, Health and Nutrition, Citizenship & Immigration, Welfare & Social Security, Water & Sanitation, Infrastructure, Public safety, Defense, Natural Resources, Aid, Nonprofits, Gender & sexuality, Human rights, OGP, Marginalised communities, Labor, Did it Open Government, Relevance to OGP Values, Values - Access to Information, Values - Civic Participation, Values - Public Accountability, Values - Technology & Innovation, Specificity, Potential impact, Completion - Progress Report), Starred Commitments - Progress Report (Current formula), Year of Publication - Progress Report, Year of Publication - End of Term Report, Completion - End of Term Report, Change in Completion Level, Starred Commitments - End of Term Report (Current formula), Starred Commitments - Progress Report (2015 formula), Starred Commitments - Progress Report (pre-June 2014)
Argentina,2013,1, 1 2 Software P blico Argentino,  Se promover el uso del Repositorio de Software P blico Argentino dentro de las dependencias del Estado Nacional y se brindar asistencia t cnica a los organismos nacionales provinciales y municipales que as lo requieran Se crear la plataforma online para compartir aplicaci n y proyectos Se avanzar en aplicaciones para la gesti n del conocimiento por comunidades t cnicas de Software P blico Se emprender n acciones en pos de normar sobre la Licencia de Software P blico ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,2,3,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 1 3 Programa Nacional de Infraestructura Critica de Informaci n y Ciberseguridad br br ICIC e Internet Sano,  Se promover la concientizaci n de la protecci n de las infraestructuras cr ticas de informaci n y la ciberseguridad dentro de las dependencias del Sector P blico Nacional brindando asistencia t cnica a los organismos nacionales provinciales y municipales que lo requieran Se actualizar la Estrategia Nacional ICIC Se dictar n talleres y charlas t cnicas sobre Ciberseguridad Se formular n ejercicios de respuesta a incidentes Se crear la Pol tica de Seguridad de la Informaci n Se generar n nuevos contenidos para concientizaci n de la ciudadan a Se desarrollar n exposiciones y conferencias de concientizaci n Se concertar n alianzas p blico privadas para la creaci n y difusi n de contenidos ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,3,2,4,0,2015, ND, ND, ND, ND,1,1
Argentina,2013,1, 1 4 Sistema electr nico de Contrataciones P blicas,  Las contrataciones comprendidas en ese r gimen pueden realizarse en formato digital firmado digitalmente utilizando los procedimientos de selecci n y las modalidades que correspondan Los organismos est n obligados a aceptar el env o de ofertas la presentaci n de informes documentos comunicaciones impugnaciones y recursos relativos a los procedimientos de contrataci n en formato digital firmado digitalmente y se considerar n v lidas las notificaciones en dicho formato Los documentos firmados digitalmente tendr n el mismo valor legal que los documentos en soporte papel con firma manuscrita y ser n considerados como medio de prueba de la informaci n contenida en ellos La disponibilidad de toda la informaci n en Internet para su consulta que garantice la generaci n de oportunidades comerciales a nuevos potenciales oferentes y el control social directo sobre las compras que realiza el gobierno La realizaci n de estad sticas tiles para la toma de decisiones como por ejemplo estudios sobre perfiles de proveedores sobre desarrollo de oferentes sobre pol ticas de compra consolidadas sobre tipos de bienes a ser adquiridos sobre la planificaci n de las compras Se optimizar el portal Argentina Compra www argentinacompra gov ar Actualmente se encuentra en desarrollo un sistema electr nico de contrataciones p blicas que ser aplicable a todos los procedimientos de selecci n por parte del contratista estatal Se avanzar en el proceso de designaci n de enlaces en cada Ministerio que sean responsables de remitir toda la informaci n sobre compras y contrataciones a la base de Argentina Compra ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,1,3,3,3,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 1 5 Despapelizaci n br br , Se elaborar un manual de digitalizaci n y gesti n documental electr nica para los organismos y dependencias del Estado Nacional ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,3,1,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 1 6 Ampliaci n de la Encuesta TIC ENTIC ,  En el marco del Grupo Trabajo de la Agenda Digital Argentina se crear un grupo de trabajo para la delimitaci n de prioridades de medici n sobre acceso y uso de TIC en los sectores que se consideren prioritarios Discusi n y delimitaci n de definiciones conceptuales que den soporte a la construcci n de indicadores Generaci n de procesos y mecanismos de colaboraci n interinstitucional en la construcci n de sistemas de informaci n sobre TIC br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,0,1,0,1,1,1,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 2 1 Creaci n de un portal de Datos P blicos, El portal de Datos P blicos contendr informaci n presupuestaria de licitaciones y contrataciones p blicas salarios de los empleados p blicos e informaci n general del Estado Nacional Los datos estar n disponibles de forma interactiva y din mica para facilitar su comprensi n y utilizaci n por parte de la ciudadan a como as tambi n en formato abierto y reutilizable ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,2,2,4,0,2015, ND, ND, ND, ND,1,1
Argentina,2013,1, 2 2 Manual de Buenas Pr cticas de Gobierno Abierto, Se elaborar un Manual de Buenas Pr cticas de Gobierno Abierto que contenga est ndares b sicos que todo gobierno deber a adoptar para ser abierto transparente y que rinda cuentas a la ciudadan a Se fomentar la participaci n de los tres poderes a nivel del gobierno nacional los gobiernos provinciales y locales para su elaboraci n como as tambi n se distribuir y promover la utilizaci n del documento por parte detodos los organismos estatales tanto nacionales como provinciales y locales ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0, ND,1,1,0,1,0,2,1,2,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 2 3 Nuevo Portal de Tr mites , El Estado Argentino lanzar un nuevo portal de Tr mites con el fin de brindar a los ciudadanos de manera simple y accesible informaci n vinculada a la gesti n de aquellas tramitaciones que se efect an ante la Administraci n P blica Nacional Este portal una nica plataforma virtual incluir informaci n textual videos im genes links a sitios web comunicaci n v a redes sociales mayor accesibilidad e inclusi n social con la presentaci n de video tr mites en Lengua de Se as Argentina LSA gesti n de tr mites en l nea organismos georeferenciados entre otros El gobierno argentino se compromete a darle una ampliaapoyatura a la gu a de tr mites unificada donde figuren todas las tramitaciones comprendidas en la rbita del Estado Nacional All el ciudadano podr consultar la dependencia que compete al tr mite que debe realizar ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,2,1,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 2 4 Mapa del Estado, Este sitio permitir conocer y acceder a los organigramas de los organismos de la Administraci n P blica centralizada y descentralizada Asimismo brindar informaci n sobre la normativa relacionada con dichas estructuras proporcionando versiones articuladas de ellas en caso que corresponda designaciones entre otras ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,1,2,2,5,0,2015, ND, ND, ND, ND,1,1
Argentina,2013,1, 2 5 Plan de capacitaci n de enlaces y responsables de acceso a la informaci n br br p blica, Plan de capacitaci n de enlaces y responsables de acceso a la informaci n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,0,1,1,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 2 6 Matriz de procesamiento de datos del Decreto 1172 2003, Se crear una nueva matriz de procesamiento de datos que permita producir estad sticas inmediatas y de manera mucho m s r pida a la actualmente existente Ser una plataforma interna a la cual podr n acceder todas las jurisdicciones abarcadas por el Decreto 1172 2003 que agilizar la producci n distribuci n y puesta en conocimiento de la informaci n obtenida ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,0,0,0,0,0,2,1,1,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 2 7 Proyecto de Ley para la reforma del Poder Judicial, El Poder Ejecutivo Nacional se compromete a presentar un proyecto de Ley al Congreso Nacional para la reforma del Poder Judicial con el objetivo de lograr una justicia leg tima democr tica y gil Se busca con l generar mayores niveles de publicidad transparencia y acceso a la informaci n p blica en relaci n con los actos del Poder Judicial las declaraciones juradas de los funcionarios de los tres poderes del Estado y las causas judiciales en todos los tribunales del pa s ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,1,0,3,0,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 3 1 Federalizaci n de los Grupos de Trabajo de la Agenda Digital, Se desarrollar n mecanismos e iniciativas para convocar a gobiernos provinciales y locales que quieran implementar los grupos participativos y transversales que conforman hoy la Agenda Digital Argentina Interoperabilidad Gobierno Abierto Geoinformaci n Gesti n Documental Software P blico entre otros con el prop sito de modernizar su administraci n y fomentar la participaci n de las organizaciones sociales y de la ciudadan a en general br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,1,1,1,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 3 2 Evento nacional de Gobierno Abierto, El Gobierno Nacional se compromete a fomentar la implementaci n de pol ticas de transparencia y datos abiertos tanto en todos los organismos de la Administraci n P blica Nacional como en los gobiernos provinciales y municipales Para ello se realizar un evento nacional sobre gobierno abierto al que acudan representantes de los organismos nacionales provinciales y municipales Aquellas localidades que hayan implementado iniciativas exitosas en la materia expondr n sus experiencias se fomentar la creaci n de nuevas iniciativas y proyectos en m s provincias y municipios br br ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,0,0,0,3,2,3,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 3 3 Hackat n de datos p blicos, Se realizar un encuentro de desarrolladores programadores web y dise adores en el que el Gobierno Nacional pondr a disposici n datos p blicos para que puedan ser explotados y reutilizados ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,0,1,3,1,5,0,2015, ND, ND, ND, ND,0,0
Argentina,2013,1, 3 4 Fomentar los mecanismos de participaci n previstos en el Decreto 1172 03, Adem s del mecanismo de acceso a la informaci n p blica el Decreto 1172 03 contiene otros procedimientos variados y tiles para la participaci n ciudadana las audiencias p blicas el registro de audiencias de intereses y la creaci n participada de normas Se capacitar a funcionarios de cada Ministerio sobre la manera en que pueden realizarse procedimientos de audiencias p blicas previos a decidir sobre aspectos trascendentes de inter s p blico Se implementar n mecanismos amplios de difusi n a nivel interno del Estado y externo en medios masivos de comunicaci n redes sociales y mediante env o amplio de correos electr nicos Se elaborar un Manual de Elaboraci n Participativa de Normas destinado a capacitar a los distintos agentes de la Administraci n P blica tanto Nacional provincial como municipal con el objetivo de fomentar este reglamento mostrar casos en los que se haya utilizado despejar duda que surjan al respecto etc El manual se repartir a todo tipo de entidades p blicas acompa ado de reuniones de informaci n y asesoramiento ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ND,1,1,1,1,1,2,3,1,0,2015, ND, ND, ND, ND,0,0
